Cross_ID	Entry	Awns	WDR	flowering	Powdery_mildew	SNB	Location	Height	days_to_head
UX2023	UX2023-91	+	3	4/10/2022	0	NA	Raleigh	80	156
Parent	Hilliard	+	2	4/14/2022	1	NA	Raleigh	80	160
UX2023	UX2023-88	+	2	4/14/2022	1	NA	Raleigh	80	160
UX2023	UX2023-104	+	2	4/13/2022	0	NA	Raleigh	90	159
UX2023	UX2023-54	+	1	4/21/2022	3	NA	Raleigh	80	167
UX2023	UX2023-2	+	3	4/13/2022	1	NA	Raleigh	85	159
UX2023	UX2023-125	+	3	4/12/2022	1	NA	Raleigh	80	158
UX2023	UX2023-57	+	2	4/15/2022	2	NA	Raleigh	85	161
Parent	GA00190-7A14	+	3	4/18/2022	2	NA	Raleigh	90	164
UX2023	UX2023-96	+	3	4/19/2022	1	NA	Raleigh	90	165
UX2023	UX2023-10	+	3	4/14/2022	1	NA	Raleigh	90	160
UX2023	UX2023-98	+	3	4/13/2022	2	NA	Raleigh	80	159
UX2023	UX2023-79	+	2	4/19/2022	0	NA	Raleigh	85	165
UX2023	UX2023-22	+	2	4/18/2022	1	NA	Raleigh	100	164
UX2023	UX2023-101	+	3	4/15/2022	1	NA	Raleigh	95	161
UX2023	UX2023-53	+	3	4/9/2022	0	NA	Raleigh	100	155
UX2023	UX2023-124	+	2	4/17/2022	2	NA	Raleigh	95	163
UX2023	UX2023-118	+	2	4/16/2022	0	NA	Raleigh	100	162
UX2023	UX2023-55	+	2	4/15/2022	1	NA	Raleigh	100	161
Parent	NC8248-1	+	4	4/7/2022	0	NA	Raleigh	75	153
UX2023	UX2023-20	+	2	4/15/2022	0	NA	Raleigh	95	161
Parent	GA05450-EL52	+	3	4/10/2022	0	NA	Raleigh	75	156
UX2023	UX2023-70	+	3	4/13/2022	0	NA	Raleigh	90	159
UX2023	UX2023-106	+	3	4/13/2022	3	NA	Raleigh	95	159
UX2023	UX2023-84	+	3	4/14/2022	1	NA	Raleigh	85	160
UX2023	UX2023-7	+	2	4/15/2022	0	NA	Raleigh	90	161
UX2023	UX2023-81	+	2	4/13/2022	4	NA	Raleigh	85	159
UX2023	UX2023-50	+	2	4/12/2022	1	NA	Raleigh	100	158
UX2023	UX2023-110	+	3	4/10/2022	2	NA	Raleigh	85	156
UX2023	UX2023-65	+	1	4/12/2022	1	NA	Raleigh	85	158
UX2023	UX2023-119	+	2	4/22/2022	3	NA	Raleigh	85	168
UX2023	UX2023-14	+	4	4/9/2022	2	NA	Raleigh	75	155
Parent	GA06493-13LE6	+	3	4/15/2022	0	NA	Raleigh	85	161
UX2023	UX2023-72	+	3	4/14/2022	2	NA	Raleigh	80	160
Parent	AGS2000	+	3	4/12/2022	4	NA	Raleigh	90	158
UX2023	UX2023-95	+	2	4/20/2022	0	NA	Raleigh	105	166
UX2023	UX2023-11	+	2	4/18/2022	0	NA	Raleigh	85	164
UX2023	UX2023-93	+	4	4/9/2022	2	NA	Raleigh	90	155
UX2023	UX2023-52	+	3	4/12/2022	0	NA	Raleigh	85	158
UX2023	UX2023-102	+	3	4/12/2022	3	NA	Raleigh	80	158
UX2023	UX2023-87	+	1	4/19/2022	0	NA	Raleigh	90	165
UX2023	UX2023-68	+	2	4/15/2022	1	NA	Raleigh	90	161
UX2023	UX2023-103	+	3	4/12/2022	1	NA	Raleigh	95	158
Parent	NC08-23383	-	3	4/14/2022	2	NA	Raleigh	80	160
UX2023	UX2023-75	+	3	4/10/2022	0	NA	Raleigh	85	156
UX2023	UX2023-63	+	2	4/18/2022	2	NA	Raleigh	80	164
UX2023	UX2023-99	+	4	4/10/2022	2	NA	Raleigh	90	156
UX2023	UX2023-3	+	3	4/10/2022	0	NA	Raleigh	85	156
UX2023	UX2023-94	+	2	4/18/2022	2	NA	Raleigh	90	164
Parent	TX12D4896	+	3	4/13/2022	3	NA	Raleigh	90	159
UX2023	UX2023-117	+	3	4/13/2022	1	NA	Raleigh	95	159
UX2023	UX2023-66	+	2	4/15/2022	2	NA	Raleigh	95	161
Parent	ARGA051160-14LE31	-	2	4/13/2022	2	NA	Raleigh	85	159
UX2023	UX2023-30	+	3	4/8/2022	1	NA	Raleigh	85	154
UX2023	UX2023-82	+	2	4/15/2022	3	NA	Raleigh	90	161
UX2023	UX2023-24	+	2	4/18/2022	2	NA	Raleigh	100	164
UX2023	UX2023-100	+	2	4/17/2022	3	NA	Raleigh	95	163
UX2023	UX2023-12	+	1	4/20/2022	0	NA	Raleigh	95	166
Parent	LA09264C-P2	+	4	4/19/2022	0	NA	Raleigh	80	165
UX2023	UX2023-89	+	3	4/13/2022	0	NA	Raleigh	90	159
UX2023	UX2023-83	+	3	4/12/2022	0	NA	Raleigh	95	158
UX2023	UX2023-92	+	2	4/13/2022	1	NA	Raleigh	100	159
UX2023	UX2023-4	+	3	4/12/2022	3	NA	Raleigh	90	158
Parent	GA001138-8E36	+	3	4/17/2022	2	NA	Raleigh	100	163
UX2023	UX2023-18	+	2	4/14/2022	2	NA	Raleigh	100	160
UX2023	UX2023-76	+	4	4/12/2022	0	NA	Raleigh	90	158
Parent	MPV57	-	2	4/14/2022	0	NA	Raleigh	85	160
UX2023	UX2023-17	+	3	4/13/2022	0	NA	Raleigh	85	159
UX2023	UX2023-80	+	1	4/18/2022	0	NA	Raleigh	90	164
UX1989	UX1989-99	+	4	4/12/2022	1	NA	Raleigh	95	158
UX1989	UX1989-7	+	3	4/15/2022	1	3	Raleigh	100	161
UX1989	UX1989-104	+	4	4/10/2022	1	3	Raleigh	80	156
UX1989	UX1989-72	+	3	4/12/2022	0	2	Raleigh	90	158
UX1989	UX1989-113	+	3	4/13/2022	0	4	Raleigh	85	159
Parent	AGS2000	+	3	4/13/2022	1	3	Raleigh	80	159
UX1989	UX1989-134	+	4	4/14/2022	2	5	Raleigh	75	160
Parent	ARGA051160-14LE31	-	3	4/13/2022	NA	3	Raleigh	85	159
UX1989	UX1989-122	+	4	4/7/2022	NA	4	Raleigh	80	153
UX1989	UX1989-117	+	4	4/10/2022	NA	3	Raleigh	80	156
UX1989	UX1989-125	+	3	4/15/2022	NA	4	Raleigh	80	161
UX1989	UX1989-85	+	3	4/10/2022	NA	3	Raleigh	80	156
UX1989	UX1989-103	+	4	4/10/2022	NA	3	Raleigh	85	156
UX1989	UX1989-78	+	4	4/8/2022	NA	3	Raleigh	70	154
UX1989	UX1989-139	+	3	4/12/2022	NA	3	Raleigh	85	158
UX1989	UX1989-137	+	3	4/13/2022	NA	3	Raleigh	80	159
UX1989	UX1989-76	+	3	4/11/2022	NA	3	Raleigh	80	157
UX1989	UX1989-148	+	3	4/12/2022	NA	3	Raleigh	70	158
Parent	Hilliard	+	1	4/16/2022	NA	3	Raleigh	85	162
UX1989	UX1989-95	+	3	4/13/2022	NA	2	Raleigh	85	159
Parent	NC8248-1	+	3	4/6/2022	NA	3	Raleigh	80	152
UX1989	UX1989-116	+	3	4/12/2022	NA	3	Raleigh	75	158
UX1989	UX1989-129	+	4	4/17/2022	NA	3	Raleigh	80	163
UX1989	UX1989-126	+	3	4/11/2022	NA	NA	Raleigh	85	157
UX1989	UX1989-91	+	3	4/12/2022	NA	2	Raleigh	90	158
UX1989	UX1989-112	+	2	4/14/2022	NA	3	Raleigh	90	160
UX1989	UX1989-100	+	3	4/14/2022	NA	4	Raleigh	90	160
UX1989	UX1989-144	+	2	4/14/2022	NA	NA	Raleigh	85	160
UX1989	UX1989-138	+	2	4/14/2022	NA	4	Raleigh	85	160
Parent	GA00190-7A14	+	3	4/13/2022	NA	2	Raleigh	90	159
UX1989	UX1989-87	+	3	4/11/2022	NA	4	Raleigh	80	157
UX1989	UX1989-131	+	3	4/12/2022	NA	2	Raleigh	85	158
UX1989	UX1989-98	+	3	4/11/2022	NA	2	Raleigh	75	157
UX1989	UX1989-92	+	3	4/10/2022	NA	3	Raleigh	80	156
UX1989	UX1989-123	+	3	4/11/2022	NA	NA	Raleigh	85	157
Parent	LA09264C-P2	+	3	4/13/2022	NA	2	Raleigh	75	159
UX1989	UX1989-107	+	2	4/9/2022	NA	NA	Raleigh	75	155
UX1989	UX1989-135	+	3	4/11/2022	NA	3	Raleigh	85	157
UX1989	UX1989-80	+	3	4/12/2022	NA	NA	Raleigh	85	158
UX1989	UX1989-133	+	3	4/10/2022	NA	NA	Raleigh	90	156
UX1989	UX1989-74	+	3	4/13/2022	NA	3	Raleigh	95	159
UX1989	UX1989-143	+	3	4/10/2022	NA	NA	Raleigh	90	156
Parent	NC08-23383	-	2	4/14/2022	NA	2	Raleigh	85	160
UX1989	UX1989-115	+	2	4/14/2022	NA	2	Raleigh	85	160
UX1989	UX1989-108	+	3	4/11/2022	NA	5	Raleigh	80	157
UX1989	UX1989-83	+	3	4/13/2022	NA	2	Raleigh	85	159
UX1989	UX1989-141	+	3	4/14/2022	NA	3	Raleigh	80	160
UX1989	UX1989-119	+	4	4/8/2022	NA	NA	Raleigh	80	154
Parent	SS8641	-	3	4/11/2022	NA	3	Raleigh	85	157
UX1989	UX1989-140	+	3	4/10/2022	NA	3	Raleigh	85	156
UX1989	UX1989-110	+	4	4/14/2022	NA	2	Raleigh	75	160
UX1989	UX1989-81	+	4	4/13/2022	NA	4	Raleigh	85	159
UX1989	UX1989-142	+	2	4/17/2022	NA	3	Raleigh	85	163
Parent	TX12D4896	+	2	4/17/2022	NA	2	Raleigh	80	163
UX1989	UX1989-93	+	2	4/13/2022	NA	2	Raleigh	85	159
UX1989	UX1989-89	+	3	4/10/2022	NA	4	Raleigh	90	156
UX1989	UX1989-106	+	2	4/14/2022	NA	3	Raleigh	90	160
UX1989	UX1989-146	+	2	4/12/2022	NA	NA	Raleigh	80	158
UX1989	UX1989-88	+	3	4/13/2022	NA	3	Raleigh	80	159
UX1989	UX1989-109	+	2	4/13/2022	NA	3	Raleigh	85	159
Parent	ARGA051160-14LE31	+	2	4/14/2022	NA	NA	Raleigh	85	160
UX1989	UX1989-84	+	2	4/13/2022	NA	NA	Raleigh	80	159
UX1989	UX1989-111	+	2	4/14/2022	NA	4	Raleigh	80	160
UX1989	UX1989-86	+	4	4/10/2022	NA	3	Raleigh	75	156
UX1989	UX1989-96	+	3	4/15/2022	NA	2	Raleigh	75	161
UX1989	UX1989-90	+	3	4/15/2022	NA	5	Raleigh	80	161
Parent	GA06493-13LE6	+	3	4/16/2022	NA	2	Raleigh	85	162
UX1989	UX1989-114	+	4	4/11/2022	NA	3	Raleigh	75	157
Parent	MPV57	-	2	4/14/2022	NA	4	Raleigh	85	160
UX1989	UX1989-132	+	3	4/13/2022	NA	2	Raleigh	75	159
UX1989	UX1989-94	+	3	4/13/2022	NA	2	Raleigh	80	159
UX1989	UX1989-136	+	3	4/13/2022	NA	2	Raleigh	90	159
UX1989	UX1989-102	+	3	4/10/2022	NA	NA	Raleigh	90	156
UX1989	UX1989-82	+	3	4/11/2022	NA	3	Raleigh	80	157
UX1989	UX1989-128	+	3	4/14/2022	NA	2	Raleigh	80	160
UX1989	UX1989-9	+	3	4/13/2022	NA	2	Raleigh	70	159
UX1989	UX1989-118	+	4	4/9/2022	NA	3	Raleigh	80	155
UX1989	UX1989-147	+	4	4/12/2022	NA	2	Raleigh	80	158
Parent	GA05450-EL52	+	3	4/11/2022	NA	4	Raleigh	75	157
UX1992	UX1992-281	+	1	4/17/2022	0	4	Raleigh	90	163
UX1992	UX1992-72	+	2	4/18/2022	0	3	Raleigh	90	164
UX1992	UX1992-242	+	2	4/19/2022	0	4	Raleigh	85	165
UX1992	UX1992-194	+	1	4/20/2022	0	3	Raleigh	75	166
UX1992	UX1992-38	+	1	4/17/2022	1	4	Raleigh	90	163
Parent	GA06493-13LE6	+	2	4/15/2022	0	2	Raleigh	85	161
UX1992	UX1992-336	+	2	4/14/2022	3	NA	Raleigh	70	160
UX1992	UX1992-6	+	2	4/17/2022	0	4	Raleigh	90	163
UX1992	UX1992-223	+	2	4/17/2022	0	5	Raleigh	80	163
UX1992	UX1992-275	+	2	4/17/2022	0	5	Raleigh	75	163
UX1992	UX1992-147	+	2	4/14/2022	0	4	Raleigh	85	160
Parent	LA09264C-P2	+	4	4/17/2022	0	NA	Raleigh	75	163
UX1992	UX1992-314	+	1	4/19/2022	0	4	Raleigh	75	165
UX1992	UX1992-201	+	3	4/18/2022	3	NA	Raleigh	85	164
UX1992	UX1992-222	+	3	4/15/2022	0	6	Raleigh	80	161
UX1992	UX1992-154	+	1	4/19/2022	0	4	Raleigh	95	165
UX1992	UX1992-302	+	2	4/13/2022	3	NA	Raleigh	75	159
Parent	GA001138-8E36	+	3	4/18/2022	1	5	Raleigh	80	164
UX1992	UX1992-293	+	2	4/15/2022	0	5	Raleigh	85	161
UX1992	UX1992-295	+	2	4/14/2022	1	4	Raleigh	70	160
UX1992	UX1992-215	+	3	4/13/2022	0	3	Raleigh	80	159
UX1992	UX1992-317	+	1	4/19/2022	0	4	Raleigh	95	165
Parent	ARGA051160-14LE31	-	2	4/13/2022	1	5	Raleigh	70	159
UX1992	UX1992-239	+	4	4/18/2022	NA	4	Raleigh	75	164
UX1992	UX1992-80	+	1	4/19/2022	0	4	Raleigh	80	165
UX1992	UX1992-306	+	1	4/20/2022	3	4	Raleigh	85	166
UX1992	UX1992-228	+	2	4/18/2022	0	6	Raleigh	80	164
UX1992	UX1992-87	+	1	4/18/2022	1	4	Raleigh	85	164
Parent	AGS2000	+	2	4/12/2022	3	5	Raleigh	90	158
UX1992	UX1992-289	+	2	4/15/2022	2	6	Raleigh	70	161
UX1992	UX1992-322	+	1	4/19/2022	0	4	Raleigh	85	165
UX1992	UX1992-232	+	4	4/14/2022	2	4	Raleigh	90	160
UX1992	UX1992-45	+	1	4/19/2022	3	5	Raleigh	85	165
Parent	MPV57	-	2	4/18/2022	0	6	Raleigh	90	164
UX1992	UX1992-282	+	3	4/13/2022	2	5	Raleigh	75	159
UX1992	UX1992-312	+	1	4/21/2022	4	5	Raleigh	85	167
UX1992	UX1992-329	+	3	4/12/2022	0	3	Raleigh	85	158
UX1992	UX1992-292	+	2	4/13/2022	2	5	Raleigh	90	159
UX1992	UX1992-218	+	4	4/17/2022	0	4	Raleigh	90	163
Parent	GA05450-EL52	+	3	4/10/2022	3	6	Raleigh	80	156
UX1992	UX1992-182	+	2	4/18/2022	4	NA	Raleigh	90	164
UX1992	UX1992-219	+	3	4/17/2022	0	4	Raleigh	90	163
UX1992	UX1992-196	+	3	4/15/2022	1	5	Raleigh	85	161
UX1992	UX1992-166	+	3	4/14/2022	1	5	Raleigh	80	160
UX1992	UX1992-327	+	3	4/18/2022	1	4	Raleigh	90	164
UX1992	UX1992-287	+	2	4/17/2022	2	5	Raleigh	90	163
Parent	GA00190-7A14	+	3	4/15/2022	0	6	Raleigh	85	161
UX1992	UX1992-308	+	4	4/17/2022	4	4	Raleigh	85	163
UX1992	UX1992-296	+	2	4/18/2022	0	4	Raleigh	90	164
UX1992	UX1992-231	+	2	4/17/2022	1	4	Raleigh	95	163
UX1992	UX1992-337	+	2	4/19/2022	0	5	Raleigh	85	165
UX1992	UX1992-157	+	3	4/19/2022	2	5	Raleigh	90	165
Parent	TX12D4896	+	3	4/13/2022	0	4	Raleigh	90	159
UX1992	UX1992-100	+	1	4/20/2022	3	4	Raleigh	85	166
UX1992	UX1992-224	+	2	4/14/2022	0	4	Raleigh	90	160
UX1992	UX1992-226	+	4	4/13/2022	2	5	Raleigh	90	159
UX1992	UX1992-22	+	2	4/20/2022	3	5	Raleigh	90	166
UX1992	UX1992-310	+	2	4/17/2022	0	5	Raleigh	100	163
Parent	NC8248-1	+	3	4/13/2022	1	6	Raleigh	80	159
UX1992	UX1992-286	+	3	4/13/2022	1	5	Raleigh	80	159
UX1992	UX1992-323	+	2	4/15/2022	0	4	Raleigh	90	161
UX1992	UX1992-217	+	2	4/19/2022	2	5	Raleigh	100	165
UX1992	UX1992-135	+	1	4/15/2022	0	4	Raleigh	90	161
Parent	Hilliard	+	2	4/16/2022	0	5	Raleigh	90	162
UX1992	UX1992-70	+	3	4/21/2022	3	7	Raleigh	85	167
UX1992	UX1992-276	+	2	4/20/2022	0	5	Raleigh	95	166
UX1992	UX1992-240	+	4	4/15/2022	2	5	Raleigh	75	161
UX1992	UX1992-59	+	3	4/18/2022	2	NA	Raleigh	70	164
UX1992	UX1992-315	+	1	4/22/2022	1	3	Raleigh	90	168
Parent	NC08-23383	-	2	4/13/2022	0	4	Raleigh	85	159
UX1992	UX1992-195	+	3	4/13/2022	1	4	Raleigh	90	159
UX1992	UX1992-55	+	3	4/14/2022	0	4	Raleigh	90	160
UX1992	UX1992-303	+	3	4/18/2022	0	4	Raleigh	75	164
UX1992	UX1992-78	+	2	4/15/2022	1	5	Raleigh	85	161
UX1992	UX1992-331	+	3	4/13/2022	0	5	Raleigh	80	159
UX1992	UX1992-241	+	3	4/11/2022	0	3	Raleigh	75	157
Parent	SS8641	-	3	4/12/2022	1	3	Raleigh	80	158
UX1992	UX1992-203	+	2	4/15/2022	2	2	Raleigh	90	161
UX1992	UX1992-225	+	3	4/15/2022	1	4	Raleigh	85	161
UX1997	UX1997-124	-	1	4/20/2022	4	NA	Raleigh	70	166
UX1997	UX1997-126	-	3	4/21/2022	1	NA	Raleigh	80	167
UX1997	UX1997-140	-	2	4/18/2022	1	NA	Raleigh	85	164
UX1997	UX1997-119	+	2	4/15/2022	1	NA	Raleigh	75	161
UX1997	UX1997-19	-	2	4/14/2022	2	NA	Raleigh	75	160
UX1997	UX1997-143	+	3	4/13/2022	1	NA	Raleigh	80	159
UX1997	UX1997-141	-	2	4/19/2022	3	NA	Raleigh	95	165
UX1997	UX1997-130	+	4	4/13/2022	1	NA	Raleigh	70	159
UX1997	UX1997-3	-	4	4/11/2022	1	NA	Raleigh	75	157
Parent	GA05450-EL52	+	3	4/9/2022	2	NA	Raleigh	80	155
UX1997	UX1997-129	-	4	4/14/2022	0	NA	Raleigh	80	160
UX1997	UX1997-36	-	3	4/17/2022	1	NA	Raleigh	90	163
UX1994	UX1994-26	+	2	4/15/2022	1	NA	Raleigh	90	161
UX1997	UX1997-35	+	3	4/15/2022	0	NA	Raleigh	90	161
UX1997	UX1997-4	-	2	4/20/2022	2	NA	Raleigh	90	166
UX1997	UX1997-116	+	2	4/13/2022	1	NA	Raleigh	85	159
UX1997	UX1997-37	+	2	4/15/2022	0	NA	Raleigh	90	161
UX1997	UX1997-144	-	3	4/13/2022	0	NA	Raleigh	70	159
UX1997	UX1997-122	+	2	4/13/2022	2	NA	Raleigh	90	159
UX1994	UX1994-12	+	2	4/12/2022	0	NA	Raleigh	85	158
Parent	GA00190-7A14	+	2	4/13/2022	0	NA	Raleigh	85	159
UX1997	UX1997-132	+	3	4/11/2022	0	NA	Raleigh	70	157
Parent	NC08-23383	-	2	4/15/2022	1	NA	Raleigh	80	161
UX1997	UX1997-114	-	4	4/9/2022	0	NA	Raleigh	80	155
UX1997	UX1997-148	-	4	4/11/2022	1	NA	Raleigh	85	157
Parent	SS8641	-	3	4/12/2022	0	NA	Raleigh	85	158
UX1997	UX1997-103	+	4	4/22/2022	2	NA	Raleigh	90	168
UX1997	UX1997-111	-	4	4/10/2022	0	NA	Raleigh	70	156
UX1997	UX1997-21	+	1	4/14/2022	1	NA	Raleigh	95	160
UX1997	UX1997-33	+	4	4/20/2022	2	NA	Raleigh	75	166
UX1997	UX1997-7	+	3	4/20/2022	0	NA	Raleigh	75	166
Parent	MPV57	-	2	4/15/2022	0	NA	Raleigh	90	161
UX1997	UX1997-149	-	2	4/19/2022	3	NA	Raleigh	80	165
UX1997	UX1997-39	-	2	4/17/2022	4	NA	Raleigh	95	163
UX1997	UX1997-146	*	4	4/14/2022	1	NA	Raleigh	90	160
UX1997	UX1997-28	-	2	4/16/2022	NA	NA	Raleigh	90	162
UX1997	UX1997-30	+	4	4/12/2022	NA	NA	Raleigh	75	158
UX1997	UX1997-125	-	1	4/17/2022	NA	NA	Raleigh	85	163
Parent	LA09264C-P2	+	4	4/11/2022	NA	NA	Raleigh	80	157
UX1997	UX1997-121	-	1	4/18/2022	0	NA	Raleigh	85	164
UX1997	UX1997-16	-	2	4/13/2022	0	NA	Raleigh	85	159
Parent	GA001138-8E36	+	3	4/14/2022	2	NA	Raleigh	90	160
UX1994	UX1994-42	+	2	4/13/2022	0	NA	Raleigh	75	159
UX1997	UX1997-20	-	4	4/13/2022	1	NA	Raleigh	80	159
UX1997	UX1997-109	+	2	4/15/2022	0	NA	Raleigh	90	161
UX1997	UX1997-134	-	3	4/13/2022	0	NA	Raleigh	85	159
UX1997	UX1997-127	+	3	4/11/2022	0	NA	Raleigh	80	157
UX1997	UX1997-131	-	3	4/13/2022	0	NA	Raleigh	80	159
Parent	TX12D4896	+	3	4/13/2022	2	NA	Raleigh	75	159
Parent	Hilliard	+	1	4/14/2022	0	NA	Raleigh	80	160
UX1997	UX1997-142	-	2	4/20/2022	2	NA	Raleigh	80	166
UX1997	UX1997-139	+	3	4/13/2022	0	NA	Raleigh	80	159
UX1997	UX1997-11	-	3	4/13/2022	0	NA	Raleigh	80	159
UX1997	UX1997-137	-	2	4/15/2022	0	NA	Raleigh	85	161
Parent	AGS2000	+	2	4/14/2022	1	NA	Raleigh	85	160
UX1997	UX1997-115	-	3	4/13/2022	2	NA	Raleigh	75	159
UX1997	UX1997-6	+	3	4/11/2022	0	NA	Raleigh	70	157
UX1997	UX1997-113	+	4	4/13/2022	0	NA	Raleigh	75	159
UX1997	UX1997-147	+	1	4/21/2022	0	NA	Raleigh	85	167
UX1997	UX1997-138	-	3	4/10/2022	2	NA	Raleigh	75	156
UX1997	UX1997-136	-	3	4/14/2022	3	NA	Raleigh	90	160
UX1997	UX1997-24	+	3	4/8/2022	0	NA	Raleigh	75	154
UX1994	UX1994-4	-	1	4/19/2022	1	NA	Raleigh	85	165
UX1994	UX1994-18	+	2	4/13/2022	0	NA	Raleigh	75	159
Parent	ARGA051160-14LE31	+	2	4/13/2022	1	NA	Raleigh	85	159
UX1997	UX1997-107	-	3	4/13/2022	3	NA	Raleigh	80	159
UX1997	UX1997-133	-	3	4/13/2022	0	NA	Raleigh	80	159
UX1997	UX1997-105	-	3	4/13/2022	2	NA	Raleigh	75	159
UX1997	UX1997-110	+	3	4/14/2022	2	NA	Raleigh	75	160
UX1997	UX1997-106	-	2	4/14/2022	0	NA	Raleigh	85	160
Parent	NC8248-1	+	3	4/13/2022	1	NA	Raleigh	80	159
Parent	GA06493-13LE6	+	2	4/15/2022	0	NA	Raleigh	90	161
UX1994	UX1994-60	+	2	4/16/2022	0	NA	Raleigh	85	162
UX1994	UX1994-70	*	2	4/14/2022	1	NA	Raleigh	90	160
UX1994	UX1994-24	+	1	4/15/2022	0	NA	Raleigh	85	161
UX1997	UX1997-123	+	2	4/18/2022	1	NA	Raleigh	85	164
UX1994	UX1994-9	+	2	4/17/2022	0	NA	Raleigh	90	163
UX1994	UX1994-29	+	1	4/17/2022	0	NA	Raleigh	90	163
UX1997	UX1997-135	-	3	4/22/2022	1	NA	Raleigh	75	168
UX1997	UX1997-77	-	2	4/15/2022	0	NA	Raleigh	90	161
Parent	NC08-23383	-	2	4/15/2022	0	NA	Raleigh	75	161
UX1997	UX1997-71	-	2	4/14/2022	2	NA	Raleigh	90	160
UX1997	UX1997-68	+	4	4/13/2022	1	NA	Raleigh	80	159
UX1997	UX1997-84	+	3	4/15/2022	3	NA	Raleigh	75	161
UX1997	UX1997-55	-	3	4/14/2022	1	NA	Raleigh	75	160
Parent	MPV57	-	1	4/17/2022	1	NA	Raleigh	85	163
UX1997	UX1997-61	-	3	4/10/2022	2	NA	Raleigh	90	156
UX1997	UX1997-72	+	3	4/13/2022	1	NA	Raleigh	85	159
UX1997	UX1997-89	+	2	4/14/2022	0	NA	Raleigh	80	160
UX1997	UX1997-81	+	3	4/13/2022	1	NA	Raleigh	75	159
UX1997	UX1997-82	+	4	4/13/2022	0	NA	Raleigh	75	159
UX1997	UX1997-83	+	1	4/17/2022	1	NA	Raleigh	90	163
Parent	GA06493-13LE6	+	2	4/17/2022	0	NA	Raleigh	85	163
UX1997	UX1997-80	+	3	4/18/2022	3	NA	Raleigh	75	164
UX1997	UX1997-74	-	2	4/17/2022	1	NA	Raleigh	75	163
UX1997	UX1997-54	+	3	4/13/2022	1	NA	Raleigh	75	159
UX1997	UX1997-73	-	3	4/13/2022	0	NA	Raleigh	80	159
UX1997	UX1997-90	+	1	4/15/2022	0	NA	Raleigh	75	161
UX1997	UX1997-78	+	4	4/20/2022	0	NA	Raleigh	70	166
UX1997	UX1997-99	-	3	4/14/2022	2	NA	Raleigh	75	160
UX1997	UX1997-59	-	4	4/19/2022	1	NA	Raleigh	75	165
Parent	GA00190-7A14	+	1	4/15/2022	0	NA	Raleigh	80	161
Parent	NC8248-1	+	2	4/8/2022	0	NA	Raleigh	85	154
UX1997	UX1997-94	+	1	4/20/2022	0	NA	Raleigh	90	166
UX1997	UX1997-91	+	3	4/20/2022	1	NA	Raleigh	80	166
UX1997	UX1997-79	+	1	4/15/2022	0	NA	Raleigh	80	161
UX1997	UX1997-98	-	3	4/14/2022	2	NA	Raleigh	75	160
UX1997	UX1997-76	+	2	4/16/2022	0	NA	Raleigh	90	162
UX1997	UX1997-60	+	3	4/14/2022	1	NA	Raleigh	75	160
UX1997	UX1997-70	+	2	4/16/2022	0	NA	Raleigh	75	162
UX1997	UX1997-67	-	2	4/13/2022	2	NA	Raleigh	85	159
UX1997	UX1997-63	-	1	4/12/2022	0	NA	Raleigh	85	158
UX1997	UX1997-53	-	1	4/18/2022	0	NA	Raleigh	90	164
UX1997	UX1997-97	-	1	4/20/2022	1	NA	Raleigh	90	166
UX1997	UX1997-64	+	1	4/19/2022	0	NA	Raleigh	100	165
Parent	AGS2000	+	2	4/13/2022	0	NA	Raleigh	90	159
UX1997	UX1997-5	-	3	4/18/2022	1	NA	Raleigh	80	164
Parent	GA05450-EL52	+	2	4/11/2022	0	NA	Raleigh	75	157
UX1997	UX1997-75	-	3	4/13/2022	0	NA	Raleigh	85	159
UX1997	UX1997-62	+	2	4/15/2022	0	NA	Raleigh	90	161
UX1997	UX1997-65	+	1	4/17/2022	1	NA	Raleigh	90	163
UX1997	UX1997-10	+	3	4/15/2022	0	NA	Raleigh	85	161
Parent	SS8641	-	2	4/14/2022	0	NA	Raleigh	80	160
UX1997	UX1997-27	+	2	4/13/2022	0	NA	Raleigh	80	159
UX1997	UX1997-25	+	3	4/11/2022	0	NA	Raleigh	80	157
Parent	GA001138-8E36	+	3	4/20/2022	0	NA	Raleigh	95	166
UX1997	UX1997-69	+	3	4/11/2022	1	NA	Raleigh	75	157
UX1997	UX1997-32	+	2	4/16/2022	0	NA	Raleigh	95	162
Parent	Hilliard	+	1	4/15/2022	0	NA	Raleigh	85	161
UX1997	UX1997-13	+	2	4/13/2022	0	NA	Raleigh	85	159
UX1997	UX1997-56	+	3	4/10/2022	0	NA	Raleigh	85	156
UX1997	UX1997-101	+	2	4/15/2022	1	NA	Raleigh	90	161
UX1997	UX1997-58	-	3	4/13/2022	0	NA	Raleigh	80	159
UX1997	UX1997-38	+	3	4/20/2022	1	NA	Raleigh	80	166
UX1997	UX1997-87	+	3	4/15/2022	0	NA	Raleigh	80	161
UX1997	UX1997-12	+	2	4/13/2022	1	NA	Raleigh	85	159
UX1997	UX1997-2	-	3	4/13/2022	0	NA	Raleigh	75	159
Parent	ARGA051160-14LE31	-	2	4/16/2022	0	NA	Raleigh	85	162
UX1997	UX1997-26	-	3	4/14/2022	0	NA	Raleigh	80	160
UX1997	UX1997-29	+	3	4/20/2022	1	NA	Raleigh	85	166
UX1997	UX1997-52	-	1	4/21/2022	0	NA	Raleigh	80	167
UX1997	UX1997-9	+	2	4/30/2022	0	NA	Raleigh	90	176
